text,label,predicted_label
AFP - Australian Prime Minister John Howard called a general election for October 9 with his conservative government trailing well behind the opposition Labor Party in opinion polls.,World,?
"In a judicial blow to the entertainment industry, a federal appeals court ruled that makers of two leading file-sharing programs are not legally liable for the songs, movies and other copyright works their users swap online.",Sci/Tech,?
"Reuters - Intel and Nokia will jointly\develop smart phones that run on the Symbian operating system,\the two tech giants said on Tuesday, unveiling their first\major cooperative effort in cell phones.",Sci/Tech,?
Is the country better prepared to prevent a repeat of last August''s deadly crisis?,World,Sci/Tech
"Description: Actor Carl Reiner found his life #39;s calling in the third grade, making his classmates laugh by walking on his hands. The actor, comedian and director joins NPR #39;s Neal Conan and takes calls. ",Sci/Tech,?
"Reuters - The Department of Homeland Security\named an acting U.S. cybersecurity chief on Thursday as\Congress weighed whether to give the position greater clout to\fight hackers, viruses and other online threats.",Sci/Tech,?
"ATLANTA - Who could have imagined Tommy Tuberville in this position? Yet there he was Friday, standing alongside the SEC championship trophy, posing for pictures and undoubtedly chuckling a bit on the inside.",Sports,?
"Two years in a row, the Patriots #39; veteran outside linebacker has made the biggest play at exactly the right moment to maintain the separation between the Colts and true greatness.",Sports,?
"According to a report in the Arizona Republic, the Diamondbacks have signed third baseman Troy Glaus to a four-year contract worth \$45 million.",Sports,Sci/Tech
"The FBI yesterday seized a pair of UK servers used by Indymedia, the independent newsgathering collective, after serving a subpoena in the US on Indymedia #39;s hosting firm, Rackspace.",Sci/Tech,?
The real estate and travel company says it will continue to look for a buyer of its mortgage business. ,Business,?
It is the Iraqi people who come best out of the end of the Najaf siege. This has been a triumph for the moderate majority who until yesterday felt themselves powerless to influence the wretched course of events in their own country.,World,?
" VIRGINIA WATER, England (Reuters) - Defending champion  Ernie Els completed a 2-and-1 victory over Briton Scott  Drummond when the rain-delayed World Match Play Championship  first round resumed at Wentworth Friday.",Sports,?
"Technology industry reps say they failed to reach consensus with the entertainment industry on language for the proposed Induce Act, which would make it illegal to encourage copyright infringement. By Katie Dean.",Sci/Tech,__________
"I #39;ve had my review unit of the PalmOne TungstenT5 for about 8 hours now, and I #39;m ready to make a first pass at PalmOne #39;s newest high-end model.",Sci/Tech,Sci/Tech
"Tokyo #39;s Nikkei fell 0.67 percent by mid-morning on Monday, extending losses into a seventh session as worries about higher oil prices hit airlines while banks and retailers wilted on concerns about the domestic economic outlook.",Business,?
"The graphics library, an alternative to Microsoft''s DirectX, gets new features designed to add razzle-dazzle to PC games.",Sci/Tech,?
Legitimate mortgage lenders inadvertently support--and get tangled in--spam traps.,Sci/Tech,?
ANALYST NATHAN BROOKWOOD has raised several questions about a technology announcement Intel made last week on Pentium 4 dual core processors and wonders just what technology was under the hood.,Sci/Tech,Sci/Tech
"Colgate-Palmolive Co. and Unilever NV warned of profit shortfalls Monday, leading an overall decline for stocks in consumer goods makers, who face tougher competition and increased ",Business,?
"The computer crash that shut down systems at Britain #39;s Department for Work and Pensions only caused delays in dealing with new and amended claims, according to the agency.",Sci/Tech,Sci/Tech
"December 9, 2004 - PalmSource Inc. has purchased China MobileSoft Ltd., Nanjing, a vendor of mobile phone software and operating systems.",Sci/Tech,?
Denver Nuggets star Carmelo Anthony beat a marijuana rap yesterday and then smoked the Raptors. Pot possession charges filed earlier this year against the sophomore were dismissed prior to last night #39;s game ,Sports,?
A new Catholic migrant outreach center named for former Diocese of Tucson Bishop Manuel D. Moreno is drawing protests from a support group for victims of clergy abuse.,Business,?
ATHENS (CP) - Canadian sprinter Earle Connor has been suspended from the Canadian Paralympic team pending the final review of his positive drug test by the Canadian Centre for Ethics in Sport.,Sports,?
SOUTHHAMPTON - West Indies want to redeem a disappointing summer with a place in the Champions Trophy final while Pakistan are equally as eager to continue its resurgence under new coach Bob Woolmer.,Sports,?
CHICAGO (CBS.MW) -- Circuit City Stores shares plummeted 10 percent Monday after the nation #39;s No. 2 electronics retailer said that its third-quarter same-store sales fell 4.3 percent.,Business,?
"Reuters - Beauty may not be just in the\eye of the beholder after all because a sense of visual\attraction is hardwired in the brain at birth, a British\scientist said on Monday.",Sci/Tech,?
"Microsoft will introduce its long-awaited Internet search engine on Thursday, a person knowledgeable about the announcement said.",Sci/Tech,?
" PARIS (Reuters) - Fed Cup holders France will be without  world number two Amelie Mauresmo for this month''s finals in  Moscow, shortening the odds on a first title for Russia.",Sports,?
" NEW YORK (Reuters) - Alcoa Inc. &lt;A HREF=''http://www.investor.reuters.com/FullQuote.aspx?ticker=AA.N target=/stocks/quickinfo/fullquote''&gt;AA.N&lt;/A&gt;, the world''s biggest  aluminum producer, on Monday cautioned its shareholders about  an unsolicited, below-market ''mini-tender'' offer being made by  Toronto-based TRC Capital Corp. to buy up to 3.5 million of its  shares.",Business,?
"SPACE.com - Every August, when many \  people are vacationing in the country where skies are dark, the best-known meteor \  shower makes its appearance. The annual Perseid meteor shower, as it is called, \  promised to put on an above average display this year.",Sci/Tech,?
Silverstone racing track owners are confident they will reach an agreement with Formula One rights holder Bernie Ecclestone for a British Grand Prix next July.,Sports,?
"It was another head-scratching turn in a Giants season in which no good deed seems to go unpunished. Brett Tomko got his eighth win Tuesday night, a 9-5 victory over the Colorado Rockies that lifted the Giants ",Sports,?
"Man Utd reach an ''outline agreement'' to sign Wayne Rooney, as Everton press for the ''best available deal''.",World,?
"Do-it-yourself phishing kits are being made available for download free of charge from the Internet, according to anti-virus firm Sophos.\",Sci/Tech,?
" NEW YORK (Reuters) - U.S. blue chips were near unchanged on  Thursday but technology stocks slipped, as a broker downgrade  on the semiconductor industry rattled investors, while  coffee-shop chain Starbucks &lt;A HREF=''http://www.investor.reuters.com/FullQuote.aspx?ticker=SBUX.O target=/stocks/quickinfo/fullquote''&gt;SBUX.O&lt;/A&gt; disappointed with slowing  growth.",Business,?
"Oakland, CA (Sports Network) - The Oakland Athletics have acquired infielder Keith Ginter from the Milwaukee Brewers in exchange for pitcher Justin Lehr and outfielder Nelson Cruz.",Sports,?
"OCTOBER 04, 2004 (COMPUTERWORLD) - Some things are patently ridiculous. One is the US patent system, an institution in desperate need of reform.",Sci/Tech,?
LONDON (AFP) - England coach Andy Robinson was in upbeat mood despite a 21-19 Twickenham defeat against Australia that was the team #39;s first loss since the resignation of World Cup-winning supremo Sir Clive Woodward.,Sports,?
 NEW YORK (Reuters) - Shares of Home Depot Inc. &lt;A HREF=''http://www.investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote''&gt;HD.N&lt;/A&gt; rose  before the opening bell on Tuesday after the world''s largest  home improvement retailer reported a 19 percent rise in  second-quarter profit.,Business,?
LONDON (AFP) - The race to save the British Grand Prix descended into acrimony with Formula 1 supremo Bernie Ecclestone issuing a libel writ against Jackie Stewart.,Sports,?
"The Yankees, Diamondbacks and Dodgers are still working to complete a deal that would put Randy Johnson in pinstripes, send Shawn Green to Arizona and land Javy Vazquez in Los Angeles.",Sports,?
